frequency_Hz Strouhal SPL_dB_smoothed
1.45567778e+03 4.03176060e-01 2.37274017e+01
1.45580436e+03 4.03211119e-01 2.37100556e+01
1.45593094e+03 4.03246178e-01 2.37119967e+01
1.45605752e+03 4.03281237e-01 2.36917070e+01
1.45618410e+03 4.03316296e-01 2.36895220e+01
1.45631068e+03 4.03351354e-01 2.37124644e+01
1.45643726e+03 4.03386413e-01 2.37643430e+01
1.45656384e+03 4.03421472e-01 2.38295657e+01
1.45669042e+03 4.03456531e-01 2.38351584e+01
1.45681700e+03 4.03491590e-01 2.37990739e+01
1.45694358e+03 4.03526648e-01 2.37770838e+01
1.45707016e+03 4.03561707e-01 2.37954316e+01
1.45719674e+03 4.03596766e-01 2.38169844e+01
1.45732333e+03 4.03631825e-01 2.37742028e+01
1.45744991e+03 4.03666884e-01 2.37159861e+01
1.45757649e+03 4.03701942e-01 2.36390117e+01
1.45770307e+03 4.03737001e-01 2.36442682e+01
1.45782965e+03 4.03772060e-01 2.36262661e+01
1.45795623e+03 4.03807119e-01 2.36024759e+01
1.45808281e+03 4.03842177e-01 2.36254846e+01
1.45820939e+03 4.03877236e-01 2.36449024e+01
1.45833597e+03 4.03912295e-01 2.36255340e+01
1.45846255e+03 4.03947354e-01 2.36080860e+01
1.45858913e+03 4.03982413e-01 2.36041017e+01
1.45871571e+03 4.04017471e-01 2.36490736e+01
1.45884229e+03 4.04052530e-01 2.36334129e+01
1.45896887e+03 4.04087589e-01 2.35701852e+01
1.45909545e+03 4.04122648e-01 2.35292331e+01
1.45922204e+03 4.04157707e-01 2.35317602e+01
1.45934862e+03 4.04192765e-01 2.35339694e+01
1.45947520e+03 4.04227824e-01 2.35770137e+01
1.45960178e+03 4.04262883e-01 2.36216867e+01
1.45972836e+03 4.04297942e-01 2.36296454e+01
1.45985494e+03 4.04333000e-01 2.36452546e+01
1.45998152e+03 4.04368059e-01 2.36616324e+01
1.46010810e+03 4.04403118e-01 2.36553504e+01
1.46023468e+03 4.04438177e-01 2.36884482e+01
1.46036126e+03 4.04473236e-01 2.37202249e+01
1.46048784e+03 4.04508294e-01 2.37188672e+01
1.46061442e+03 4.04543353e-01 2.36170519e+01
1.46074100e+03 4.04578412e-01 2.35485058e+01
1.46086758e+03 4.04613471e-01 2.35344011e+01
1.46099416e+03 4.04648530e-01 2.35232918e+01
1.46112075e+03 4.04683588e-01 2.34944153e+01
1.46124733e+03 4.04718647e-01 2.35061396e+01
1.46137391e+03 4.04753706e-01 2.34681300e+01
1.46150049e+03 4.04788765e-01 2.35292283e+01
1.46162707e+03 4.04823824e-01 2.35329536e+01
1.46175365e+03 4.04858882e-01 2.35171918e+01
1.46188023e+03 4.04893941e-01 2.35105602e+01
1.46200681e+03 4.04929000e-01 2.35259760e+01
1.46213339e+03 4.04964059e-01 2.35614888e+01
1.46225997e+03 4.04999117e-01 2.36007274e+01
1.46238655e+03 4.05034176e-01 2.35269135e+01
1.46251313e+03 4.05069235e-01 2.35339205e+01
1.46263971e+03 4.05104294e-01 2.35415394e+01
1.46276629e+03 4.05139353e-01 2.35645030e+01
1.46289287e+03 4.05174411e-01 2.36333438e+01
1.46301946e+03 4.05209470e-01 2.36521275e+01
1.46314604e+03 4.05244529e-01 2.36862223e+01
1.46327262e+03 4.05279588e-01 2.36580989e+01
1.46339920e+03 4.05314647e-01 2.37107943e+01
1.46352578e+03 4.05349705e-01 2.37501561e+01
1.46365236e+03 4.05384764e-01 2.37564510e+01
1.46377894e+03 4.05419823e-01 2.37728694e+01
1.46390552e+03 4.05454882e-01 2.37634221e+01
1.46403210e+03 4.05489940e-01 2.37467444e+01
1.46415868e+03 4.05524999e-01 2.37497273e+01
1.46428526e+03 4.05560058e-01 2.37506599e+01
1.46441184e+03 4.05595117e-01 2.37282419e+01
1.46453842e+03 4.05630176e-01 2.37510993e+01
1.46466500e+03 4.05665234e-01 2.37396971e+01
1.46479158e+03 4.05700293e-01 2.37068915e+01
1.46491817e+03 4.05735352e-01 2.36818632e+01
1.46504475e+03 4.05770411e-01 2.36528427e+01
1.46517133e+03 4.05805470e-01 2.36299227e+01
1.46529791e+03 4.05840528e-01 2.36451391e+01
1.46542449e+03 4.05875587e-01 2.36284890e+01
1.46555107e+03 4.05910646e-01 2.36109214e+01
1.46567765e+03 4.05945705e-01 2.35886554e+01
1.46580423e+03 4.05980764e-01 2.35806895e+01
1.46593081e+03 4.06015822e-01 2.35547953e+01
1.46605739e+03 4.06050881e-01 2.35390495e+01
1.46618397e+03 4.06085940e-01 2.35343740e+01
1.46631055e+03 4.06120999e-01 2.35455293e+01
1.46643713e+03 4.06156057e-01 2.35755638e+01
1.46656371e+03 4.06191116e-01 2.36498639e+01
1.46669030e+03 4.06226175e-01 2.36433823e+01
1.46681688e+03 4.06261234e-01 2.36046806e+01
1.46694346e+03 4.06296293e-01 2.35760924e+01
1.46707004e+03 4.06331351e-01 2.34816974e+01
1.46719662e+03 4.06366410e-01 2.34507822e+01
1.46732320e+03 4.06401469e-01 2.34335185e+01
1.46744978e+03 4.06436528e-01 2.33988783e+01
1.46757636e+03 4.06471587e-01 2.34072330e+01
1.46770294e+03 4.06506645e-01 2.33909658e+01
1.46782952e+03 4.06541704e-01 2.33743912e+01
1.46795610e+03 4.06576763e-01 2.33106630e+01
1.46808268e+03 4.06611822e-01 2.32693342e+01
1.46820926e+03 4.06646880e-01 2.32565325e+01
1.46833584e+03 4.06681939e-01 2.32512301e+01
1.46846242e+03 4.06716998e-01 2.32909365e+01
1.46858901e+03 4.06752057e-01 2.32603683e+01
1.46871559e+03 4.06787116e-01 2.32188418e+01
1.46884217e+03 4.06822174e-01 2.32072318e+01
1.46896875e+03 4.06857233e-01 2.31976380e+01
1.46909533e+03 4.06892292e-01 2.31715905e+01
1.46922191e+03 4.06927351e-01 2.32388637e+01
1.46934849e+03 4.06962410e-01 2.31977588e+01
1.46947507e+03 4.06997468e-01 2.31172093e+01
1.46960165e+03 4.07032527e-01 2.30895001e+01
1.46972823e+03 4.07067586e-01 2.30629278e+01
1.46985481e+03 4.07102645e-01 2.29685637e+01
1.46998139e+03 4.07137704e-01 2.29240838e+01
1.47010797e+03 4.07172762e-01 2.29257720e+01
1.47023455e+03 4.07207821e-01 2.30169778e+01
1.47036113e+03 4.07242880e-01 2.30246485e+01
1.47048772e+03 4.07277939e-01 2.30565970e+01
1.47061430e+03 4.07312997e-01 2.30877840e+01
1.47074088e+03 4.07348056e-01 2.31041184e+01
1.47086746e+03 4.07383115e-01 2.32227730e+01
1.47099404e+03 4.07418174e-01 2.32697250e+01
1.47112062e+03 4.07453233e-01 2.33049227e+01
1.47124720e+03 4.07488291e-01 2.33333713e+01
1.47137378e+03 4.07523350e-01 2.33370335e+01
1.47150036e+03 4.07558409e-01 2.33432865e+01
1.47162694e+03 4.07593468e-01 2.33407683e+01
1.47175352e+03 4.07628527e-01 2.33343713e+01
1.47188010e+03 4.07663585e-01 2.33886157e+01
1.47200668e+03 4.07698644e-01 2.34344730e+01
1.47213326e+03 4.07733703e-01 2.34659945e+01
1.47225984e+03 4.07768762e-01 2.34743318e+01
1.47238643e+03 4.07803820e-01 2.34643210e+01
1.47251301e+03 4.07838879e-01 2.34767739e+01
1.47263959e+03 4.07873938e-01 2.34071458e+01
1.47276617e+03 4.07908997e-01 2.33847252e+01
1.47289275e+03 4.07944056e-01 2.33791956e+01
1.47301933e+03 4.07979114e-01 2.34323362e+01
1.47314591e+03 4.08014173e-01 2.34987314e+01
1.47327249e+03 4.08049232e-01 2.34738419e+01
1.47339907e+03 4.08084291e-01 2.34586775e+01
1.47352565e+03 4.08119350e-01 2.34391413e+01
1.47365223e+03 4.08154408e-01 2.34420193e+01
1.47377881e+03 4.08189467e-01 2.33658184e+01
1.47390539e+03 4.08224526e-01 2.32559010e+01
1.47403197e+03 4.08259585e-01 2.32177189e+01
1.47415855e+03 4.08294644e-01 2.32679945e+01
1.47428514e+03 4.08329702e-01 2.32832740e+01
1.47441172e+03 4.08364761e-01 2.32502880e+01
1.47453830e+03 4.08399820e-01 2.32958192e+01
1.47466488e+03 4.08434879e-01 2.32898907e+01
1.47479146e+03 4.08469937e-01 2.32755008e+01
1.47491804e+03 4.08504996e-01 2.32218996e+01
1.47504462e+03 4.08540055e-01 2.32119315e+01
1.47517120e+03 4.08575114e-01 2.32122591e+01
1.47529778e+03 4.08610173e-01 2.31564637e+01
1.47542436e+03 4.08645231e-01 2.30583450e+01
1.47555094e+03 4.08680290e-01 2.30357551e+01
1.47567752e+03 4.08715349e-01 2.30177796e+01
1.47580410e+03 4.08750408e-01 2.30145148e+01
1.47593068e+03 4.08785467e-01 2.30180231e+01
1.47605727e+03 4.08820525e-01 2.29529996e+01
1.47618385e+03 4.08855584e-01 2.29402794e+01
1.47631043e+03 4.08890643e-01 2.29625751e+01
1.47643701e+03 4.08925702e-01 2.29774565e+01
1.47656359e+03 4.08960760e-01 2.29629940e+01
1.47669017e+03 4.08995819e-01 2.28705105e+01
1.47681675e+03 4.09030878e-01 2.28578777e+01
1.47694333e+03 4.09065937e-01 2.28708628e+01
1.47706991e+03 4.09100996e-01 2.28387778e+01
1.47719649e+03 4.09136054e-01 2.27880252e+01
1.47732307e+03 4.09171113e-01 2.27013208e+01
1.47744965e+03 4.09206172e-01 2.26410123e+01
1.47757623e+03 4.09241231e-01 2.26215052e+01
1.47770281e+03 4.09276290e-01 2.25914605e+01
1.47782939e+03 4.09311348e-01 2.25215452e+01
1.47795598e+03 4.09346407e-01 2.25319981e+01
1.47808256e+03 4.09381466e-01 2.25447563e+01
1.47820914e+03 4.09416525e-01 2.24569314e+01
1.47833572e+03 4.09451584e-01 2.24002018e+01
1.47846230e+03 4.09486642e-01 2.24517888e+01
1.47858888e+03 4.09521701e-01 2.24953815e+01
1.47871546e+03 4.09556760e-01 2.25141722e+01
1.47884204e+03 4.09591819e-01 2.24606213e+01
1.47896862e+03 4.09626877e-01 2.24584282e+01
1.47909520e+03 4.09661936e-01 2.24813386e+01
1.47922178e+03 4.09696995e-01 2.24845880e+01
1.47934836e+03 4.09732054e-01 2.24807901e+01
1.47947494e+03 4.09767113e-01 2.24849037e+01
1.47960152e+03 4.09802171e-01 2.25504596e+01
1.47972810e+03 4.09837230e-01 2.25774217e+01
1.47985469e+03 4.09872289e-01 2.26020615e+01
1.47998127e+03 4.09907348e-01 2.26467847e+01
1.48010785e+03 4.09942407e-01 2.26122021e+01
1.48023443e+03 4.09977465e-01 2.26159317e+01
1.48036101e+03 4.10012524e-01 2.26215682e+01
1.48048759e+03 4.10047583e-01 2.27501007e+01
1.48061417e+03 4.10082642e-01 2.27759269e+01
1.48074075e+03 4.10117700e-01 2.28059635e+01
1.48086733e+03 4.10152759e-01 2.28472069e+01
1.48099391e+03 4.10187818e-01 2.28809225e+01
1.48112049e+03 4.10222877e-01 2.27819870e+01
1.48124707e+03 4.10257936e-01 2.27645161e+01
1.48137365e+03 4.10292994e-01 2.27449304e+01
1.48150023e+03 4.10328053e-01 2.26694157e+01
1.48162681e+03 4.10363112e-01 2.26442138e+01
1.48175340e+03 4.10398171e-01 2.25731814e+01
1.48187998e+03 4.10433230e-01 2.25345908e+01
1.48200656e+03 4.10468288e-01 2.25098011e+01
1.48213314e+03 4.10503347e-01 2.25085906e+01
1.48225972e+03 4.10538406e-01 2.24999399e+01
1.48238630e+03 4.10573465e-01 2.24366960e+01
1.48251288e+03 4.10608523e-01 2.24183545e+01
1.48263946e+03 4.10643582e-01 2.24390671e+01
1.48276604e+03 4.10678641e-01 2.24565828e+01
1.48289262e+03 4.10713700e-01 2.24972580e+01
1.48301920e+03 4.10748759e-01 2.24781444e+01
1.48314578e+03 4.10783817e-01 2.24333940e+01
1.48327236e+03 4.10818876e-01 2.24349668e+01
1.48339894e+03 4.10853935e-01 2.24104889e+01
1.48352552e+03 4.10888994e-01 2.24108197e+01
1.48365211e+03 4.10924053e-01 2.24622700e+01
1.48377869e+03 4.10959111e-01 2.24788484e+01
1.48390527e+03 4.10994170e-01 2.24542708e+01
1.48403185e+03 4.11029229e-01 2.24360336e+01
1.48415843e+03 4.11064288e-01 2.24287485e+01
1.48428501e+03 4.11099347e-01 2.24533243e+01
1.48441159e+03 4.11134405e-01 2.24815296e+01
1.48453817e+03 4.11169464e-01 2.25193684e+01
1.48466475e+03 4.11204523e-01 2.25126418e+01
1.48479133e+03 4.11239582e-01 2.24878452e+01
1.48491791e+03 4.11274640e-01 2.24052616e+01
1.48504449e+03 4.11309699e-01 2.23763257e+01
1.48517107e+03 4.11344758e-01 2.23296553e+01
1.48529765e+03 4.11379817e-01 2.22766433e+01
1.48542424e+03 4.11414876e-01 2.22405985e+01
1.48555082e+03 4.11449934e-01 2.21797363e+01
1.48567740e+03 4.11484993e-01 2.21578621e+01
1.48580398e+03 4.11520052e-01 2.21708029e+01
1.48593056e+03 4.11555111e-01 2.22279638e+01
1.48605714e+03 4.11590170e-01 2.22636774e+01
1.48618372e+03 4.11625228e-01 2.22737064e+01
1.48631030e+03 4.11660287e-01 2.22738125e+01
1.48643688e+03 4.11695346e-01 2.22883627e+01
1.48656346e+03 4.11730405e-01 2.22966558e+01
1.48669004e+03 4.11765463e-01 2.23504523e+01
1.48681662e+03 4.11800522e-01 2.23215184e+01
1.48694320e+03 4.11835581e-01 2.22324703e+01
1.48706978e+03 4.11870640e-01 2.21918271e+01
1.48719636e+03 4.11905699e-01 2.21444848e+01
1.48732295e+03 4.11940757e-01 2.20662332e+01
1.48744953e+03 4.11975816e-01 2.20121266e+01
1.48757611e+03 4.12010875e-01 2.19925621e+01
1.48770269e+03 4.12045934e-01 2.20725045e+01
1.48782927e+03 4.12080993e-01 2.20516590e+01
1.48795585e+03 4.12116051e-01 2.20512770e+01
1.48808243e+03 4.12151110e-01 2.20324189e+01
1.48820901e+03 4.12186169e-01 2.19945589e+01
1.48833559e+03 4.12221228e-01 2.19586986e+01
1.48846217e+03 4.12256287e-01 2.19127164e+01
1.48858875e+03 4.12291345e-01 2.19606869e+01
1.48871533e+03 4.12326404e-01 2.19843181e+01
1.48884191e+03 4.12361463e-01 2.19473798e+01
1.48896849e+03 4.12396522e-01 2.19293461e+01
1.48909507e+03 4.12431580e-01 2.18917291e+01
1.48922166e+03 4.12466639e-01 2.18817110e+01
1.48934824e+03 4.12501698e-01 2.18651387e+01
1.48947482e+03 4.12536757e-01 2.18476332e+01
1.48960140e+03 4.12571816e-01 2.18633795e+01
1.48972798e+03 4.12606874e-01 2.19497190e+01
1.48985456e+03 4.12641933e-01 2.19304677e+01
1.48998114e+03 4.12676992e-01 2.19446764e+01
1.49010772e+03 4.12712051e-01 2.19852481e+01
1.49023430e+03 4.12747110e-01 2.20242235e+01
1.49036088e+03 4.12782168e-01 2.20587824e+01
1.49048746e+03 4.12817227e-01 2.21079486e+01
1.49061404e+03 4.12852286e-01 2.21045323e+01
1.49074062e+03 4.12887345e-01 2.20787485e+01
1.49086720e+03 4.12922403e-01 2.21014679e+01
1.49099378e+03 4.12957462e-01 2.20957343e+01
1.49112037e+03 4.12992521e-01 2.20574867e+01
1.49124695e+03 4.13027580e-01 2.20792331e+01
1.49137353e+03 4.13062639e-01 2.20614963e+01
1.49150011e+03 4.13097697e-01 2.20341346e+01
1.49162669e+03 4.13132756e-01 2.20246948e+01
1.49175327e+03 4.13167815e-01 2.20239975e+01
1.49187985e+03 4.13202874e-01 2.20454075e+01
1.49200643e+03 4.13237933e-01 2.20760843e+01
1.49213301e+03 4.13272991e-01 2.20675034e+01
1.49225959e+03 4.13308050e-01 2.21022396e+01
1.49238617e+03 4.13343109e-01 2.22059665e+01
1.49251275e+03 4.13378168e-01 2.22133108e+01
1.49263933e+03 4.13413227e-01 2.22330129e+01
1.49276591e+03 4.13448285e-01 2.23064974e+01
1.49289250e+03 4.13483344e-01 2.22951365e+01
1.49301908e+03 4.13518403e-01 2.23044609e+01
1.49314566e+03 4.13553462e-01 2.22886411e+01
1.49327224e+03 4.13588520e-01 2.23329430e+01
1.49339882e+03 4.13623579e-01 2.23304686e+01
1.49352540e+03 4.13658638e-01 2.22836225e+01
1.49365198e+03 4.13693697e-01 2.22329557e+01
1.49377856e+03 4.13728756e-01 2.22134535e+01
1.49390514e+03 4.13763814e-01 2.22163552e+01
1.49403172e+03 4.13798873e-01 2.22112433e+01
1.49415830e+03 4.13833932e-01 2.21736414e+01
1.49428488e+03 4.13868991e-01 2.21509925e+01
1.49441146e+03 4.13904050e-01 2.21711239e+01
1.49453804e+03 4.13939108e-01 2.21875458e+01
1.49466462e+03 4.13974167e-01 2.20650541e+01
1.49479121e+03 4.14009226e-01 2.20729654e+01
1.49491779e+03 4.14044285e-01 2.20727057e+01
1.49504437e+03 4.14079343e-01 2.20746498e+01
1.49517095e+03 4.14114402e-01 2.21630245e+01
1.49529753e+03 4.14149461e-01 2.21848342e+01
1.49542411e+03 4.14184520e-01 2.21542010e+01
1.49555069e+03 4.14219579e-01 2.21297781e+01
1.49567727e+03 4.14254637e-01 2.21265481e+01
1.49580385e+03 4.14289696e-01 2.21183156e+01
1.49593043e+03 4.14324755e-01 2.20824384e+01
1.49605701e+03 4.14359814e-01 2.21011944e+01
1.49618359e+03 4.14394873e-01 2.20892363e+01
1.49631017e+03 4.14429931e-01 2.20092106e+01
1.49643675e+03 4.14464990e-01 2.19789373e+01
1.49656333e+03 4.14500049e-01 2.19245388e+01
1.49668992e+03 4.14535108e-01 2.17973929e+01
1.49681650e+03 4.14570167e-01 2.17281225e+01
1.49694308e+03 4.14605225e-01 2.17096115e+01
1.49706966e+03 4.14640284e-01 2.17144483e+01
1.49719624e+03 4.14675343e-01 2.16346199e+01
1.49732282e+03 4.14710402e-01 2.16114454e+01
1.49744940e+03 4.14745460e-01 2.15448462e+01
1.49757598e+03 4.14780519e-01 2.15115910e+01
1.49770256e+03 4.14815578e-01 2.14919609e+01
1.49782914e+03 4.14850637e-01 2.14763532e+01
1.49795572e+03 4.14885696e-01 2.14925969e+01
1.49808230e+03 4.14920754e-01 2.14930087e+01
1.49820888e+03 4.14955813e-01 2.14330138e+01
1.49833546e+03 4.14990872e-01 2.14038332e+01
1.49846204e+03 4.15025931e-01 2.13807774e+01
1.49858863e+03 4.15060990e-01 2.14100704e+01
1.49871521e+03 4.15096048e-01 2.14233599e+01
1.49884179e+03 4.15131107e-01 2.14314288e+01
1.49896837e+03 4.15166166e-01 2.13935688e+01
1.49909495e+03 4.15201225e-01 2.13429731e+01
1.49922153e+03 4.15236283e-01 2.13671502e+01
1.49934811e+03 4.15271342e-01 2.13426905e+01
1.49947469e+03 4.15306401e-01 2.12908843e+01
1.49960127e+03 4.15341460e-01 2.11992721e+01
1.49972785e+03 4.15376519e-01 2.11990941e+01
1.49985443e+03 4.15411577e-01 2.12054108e+01
1.49998101e+03 4.15446636e-01 2.11993186e+01
1.50010759e+03 4.15481695e-01 2.11826404e+01
1.50023417e+03 4.15516754e-01 2.11647426e+01
1.50036075e+03 4.15551813e-01 2.11288616e+01
1.50048734e+03 4.15586871e-01 2.11490751e+01
1.50061392e+03 4.15621930e-01 2.12106560e+01
1.50074050e+03 4.15656989e-01 2.13001995e+01
1.50086708e+03 4.15692048e-01 2.12594158e+01
1.50099366e+03 4.15727107e-01 2.12481121e+01
1.50112024e+03 4.15762165e-01 2.12118548e+01
1.50124682e+03 4.15797224e-01 2.11888951e+01
1.50137340e+03 4.15832283e-01 2.12281641e+01
1.50149998e+03 4.15867342e-01 2.12191766e+01
1.50162656e+03 4.15902400e-01 2.12141419e+01
1.50175314e+03 4.15937459e-01 2.12080912e+01
1.50187972e+03 4.15972518e-01 2.12095134e+01
1.50200630e+03 4.16007577e-01 2.12737851e+01
1.50213288e+03 4.16042636e-01 2.12416827e+01
1.50225947e+03 4.16077694e-01 2.12700684e+01
1.50238605e+03 4.16112753e-01 2.12990546e+01
1.50251263e+03 4.16147812e-01 2.13406787e+01
1.50263921e+03 4.16182871e-01 2.14155917e+01
1.50276579e+03 4.16217930e-01 2.14804267e+01
1.50289237e+03 4.16252988e-01 2.15096009e+01
1.50301895e+03 4.16288047e-01 2.15477354e+01
1.50314553e+03 4.16323106e-01 2.16150702e+01
1.50327211e+03 4.16358165e-01 2.16027566e+01
1.50339869e+03 4.16393223e-01 2.15492445e+01
1.50352527e+03 4.16428282e-01 2.16310112e+01
1.50365185e+03 4.16463341e-01 2.16837012e+01
1.50377843e+03 4.16498400e-01 2.16458095e+01
1.50390501e+03 4.16533459e-01 2.16310604e+01
1.50403159e+03 4.16568517e-01 2.16413371e+01
1.50415818e+03 4.16603576e-01 2.16418785e+01
1.50428476e+03 4.16638635e-01 2.16091349e+01
1.50441134e+03 4.16673694e-01 2.16105727e+01
1.50453792e+03 4.16708753e-01 2.16236182e+01
1.50466450e+03 4.16743811e-01 2.16255116e+01
1.50479108e+03 4.16778870e-01 2.16185918e+01
1.50491766e+03 4.16813929e-01 2.16072468e+01
1.50504424e+03 4.16848988e-01 2.15508578e+01
1.50517082e+03 4.16884047e-01 2.14554364e+01
1.50529740e+03 4.16919105e-01 2.14274310e+01
1.50542398e+03 4.16954164e-01 2.14272704e+01
1.50555056e+03 4.16989223e-01 2.13953122e+01
1.50567714e+03 4.17024282e-01 2.13922268e+01
1.50580372e+03 4.17059340e-01 2.14018385e+01
1.50593030e+03 4.17094399e-01 2.13504196e+01
1.50605689e+03 4.17129458e-01 2.12782699e+01
1.50618347e+03 4.17164517e-01 2.12536005e+01
1.50631005e+03 4.17199576e-01 2.12135459e+01
1.50643663e+03 4.17234634e-01 2.12865422e+01
1.50656321e+03 4.17269693e-01 2.12723782e+01
1.50668979e+03 4.17304752e-01 2.12902989e+01
1.50681637e+03 4.17339811e-01 2.13531825e+01
1.50694295e+03 4.17374870e-01 2.13895783e+01
1.50706953e+03 4.17409928e-01 2.13623075e+01
1.50719611e+03 4.17444987e-01 2.13640612e+01
1.50732269e+03 4.17480046e-01 2.13487944e+01
1.50744927e+03 4.17515105e-01 2.13365518e+01
1.50757585e+03 4.17550163e-01 2.13470545e+01
1.50770243e+03 4.17585222e-01 2.14148392e+01
1.50782901e+03 4.17620281e-01 2.14475871e+01
1.50795560e+03 4.17655340e-01 2.14776805e+01
1.50808218e+03 4.17690399e-01 2.14851190e+01
1.50820876e+03 4.17725457e-01 2.14943405e+01
1.50833534e+03 4.17760516e-01 2.15333847e+01
1.50846192e+03 4.17795575e-01 2.15895615e+01
1.50858850e+03 4.17830634e-01 2.16030547e+01
1.50871508e+03 4.17865693e-01 2.16260660e+01
1.50884166e+03 4.17900751e-01 2.16123231e+01
1.50896824e+03 4.17935810e-01 2.15586876e+01
1.50909482e+03 4.17970869e-01 2.15151099e+01
1.50922140e+03 4.18005928e-01 2.15275963e+01
1.50934798e+03 4.18040987e-01 2.15606681e+01
1.50947456e+03 4.18076045e-01 2.16077498e+01
1.50960114e+03 4.18111104e-01 2.16118098e+01
1.50972772e+03 4.18146163e-01 2.15751508e+01
1.50985431e+03 4.18181222e-01 2.15082713e+01
1.50998089e+03 4.18216280e-01 2.15007507e+01
1.51010747e+03 4.18251339e-01 2.15350722e+01
1.51023405e+03 4.18286398e-01 2.15943230e+01
1.51036063e+03 4.18321457e-01 2.15987639e+01
1.51048721e+03 4.18356516e-01 2.16586813e+01
1.51061379e+03 4.18391574e-01 2.17142083e+01
1.51074037e+03 4.18426633e-01 2.17457078e+01
1.51086695e+03 4.18461692e-01 2.17916542e+01
1.51099353e+03 4.18496751e-01 2.17246565e+01
1.51112011e+03 4.18531810e-01 2.16374955e+01
1.51124669e+03 4.18566868e-01 2.16214876e+01
1.51137327e+03 4.18601927e-01 2.15993212e+01
1.51149985e+03 4.18636986e-01 2.15554288e+01
1.51162644e+03 4.18672045e-01 2.15585899e+01
1.51175302e+03 4.18707103e-01 2.15764784e+01
1.51187960e+03 4.18742162e-01 2.15722321e+01
1.51200618e+03 4.18777221e-01 2.15312548e+01
1.51213276e+03 4.18812280e-01 2.15093708e+01
1.51225934e+03 4.18847339e-01 2.15550441e+01
1.51238592e+03 4.18882397e-01 2.14980868e+01
1.51251250e+03 4.18917456e-01 2.15072481e+01
1.51263908e+03 4.18952515e-01 2.15361259e+01
1.51276566e+03 4.18987574e-01 2.15638531e+01
1.51289224e+03 4.19022633e-01 2.15705422e+01
1.51301882e+03 4.19057691e-01 2.15417989e+01
1.51314540e+03 4.19092750e-01 2.15503061e+01
1.51327198e+03 4.19127809e-01 2.15397558e+01
1.51339856e+03 4.19162868e-01 2.14771320e+01
1.51352515e+03 4.19197927e-01 2.13958979e+01
1.51365173e+03 4.19232985e-01 2.13741625e+01
1.51377831e+03 4.19268044e-01 2.14076721e+01
1.51390489e+03 4.19303103e-01 2.14024357e+01
1.51403147e+03 4.19338162e-01 2.13990719e+01
1.51415805e+03 4.19373220e-01 2.14220252e+01
1.51428463e+03 4.19408279e-01 2.14507324e+01
1.51441121e+03 4.19443338e-01 2.14563640e+01
1.51453779e+03 4.19478397e-01 2.14351977e+01
1.51466437e+03 4.19513456e-01 2.13745140e+01
1.51479095e+03 4.19548514e-01 2.13598447e+01
1.51491753e+03 4.19583573e-01 2.12983803e+01
1.51504411e+03 4.19618632e-01 2.12380622e+01
1.51517069e+03 4.19653691e-01 2.12464499e+01
1.51529727e+03 4.19688750e-01 2.12287274e+01
1.51542386e+03 4.19723808e-01 2.12190645e+01
1.51555044e+03 4.19758867e-01 2.12415217e+01
1.51567702e+03 4.19793926e-01 2.12603833e+01
1.51580360e+03 4.19828985e-01 2.12335683e+01
1.51593018e+03 4.19864043e-01 2.12375868e+01
1.51605676e+03 4.19899102e-01 2.12226206e+01
1.51618334e+03 4.19934161e-01 2.12158329e+01
1.51630992e+03 4.19969220e-01 2.11360015e+01
1.51643650e+03 4.20004279e-01 2.11025467e+01
1.51656308e+03 4.20039337e-01 2.10766857e+01
1.51668966e+03 4.20074396e-01 2.10809029e+01
